Year,Month,ClimateRegionIndex,SpeciesName,CohortAge,CohortWoodBiomass,CohortLeafBiomass,CohortBiomass,MortalityAGEwoodBiomass,MortalityAGEleafBiomass,MortalityTHINwoodBiomass,MortalityTHINleafBiomass,BaseLAI,SeaonalAdjustLAI,ActualLAI,SiteLAI,TreeLAI,GrowthLimitLAI,GrowthLimitSoilWater,GrowthLimitT,GrowthLimitN,GrowthLimitLAIcompetition,MaximumANPP,ActualWoodANPP,ActualLeafANPP,DeltaWood,DeltaLeaf,CohortMaximumBiomass,TotalSiteBiomass,AvailableWater,SoilTemperature,MineralNalloc,ResorbedNalloc,MineralNconsumed,ResorbedNconsumed,TotalNDemand,
100, 4, 1, QUAL, 106, 11546.8, 0, 11546.8, 0.016, 0, 36.818, 0, 3.7, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.372, 21.3431, 48.539, 21.3431, 37000, 11546, 5.2, 15.2, 2.662, 2.102, 0, 1.333, 1.333, 
100, 5, 1, QUAL, 106, 11595.3, 21.3, 11616.6, 0.016, 3E-05, 36.852, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.56, 0.96, 1, 0.6, 380, 80.046, 20.0115, 43.178, 20.0115, 37000, 11616, 4.9, 20.7, 3.149, 0.77, 0.48, 0.77, 1.25, 
100, 6, 1, QUAL, 107, 11638.5, 41.4, 11679.8, 0.016, 6E-05, 34.954, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.01, 1, 1, 0.6, 380, 1.481, 0.3702, -33.49, 0.3702, 37000, 11679, 0.8, 24.5, 3.114, 0, 0.023, 0, 0.023, 
100, 7, 1, QUAL, 107, 11605, 41.7, 11646.7, 0.016, 6E-05, 35.67, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.22, 0.99, 1, 0.6, 380, 32.967, 8.2418, -2.72, 8.2417, 37000, 11646, 4.6, 26.7, 3.303, 0, 0.515, 0, 0.515, 
100, 8, 1, QUAL, 107, 11602.3, 50, 11652.2, 0.016, 7E-05, 34.884, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.02, 1, 1, 0.6, 380, 2.98, 0.745, -31.921, 0.7449, 37000, 11652, 2.4, 25.1, 3.142, 0, 0.047, 0, 0.047, 
100, 9, 1, QUAL, 107, 11570.4, 50.7, 11621.1, 0.016, 7E-05, 34.838, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.03, 0.98, 1, 0.6, 380, 4.928, 1.232, -29.927, 1.2319, 37000, 11621, 1.7, 21.5, 3.341, 0, 0.077, 0, 0.077, 
100, 10, 1, QUAL, 107, 11540.4, 51.9, 11592.4, 0.016, 7E-05, 37.835, 51.94334, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 1, 0.84, 1, 0.6, 380, 125.02, 31.2551, 87.169, -20.6882, 37000, 11592, 3.9, 14, 3.502, 0, 1.952, 0, 1.952, 
100, 11, 1, QUAL, 107, 11627.6, 31.3, 11658.8, 0.016, 4E-05, 37.899, 31.2551, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 1, 0.78, 1, 0.6, 380, 115.997, 28.9993, 78.082, -2.2558, 37000, 11658, 10, 11.3, 2.127, 0.973, 1.811, 0, 1.811, 
100, 12, 1, QUAL, 107, 11705.7, 29, 11734.7, 0.016, 4E-05, 35.117, 28.99932, 3.7, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -35.134, -28.9993, 37000, 11734, 6, 4.9, 1.201, 1.559, 0, 0, 0, 
100, 1, 1, QUAL, 107, 11670.5, 0, 11670.5, 0.016, 0, 35.012, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -35.028, 0, 37000, 11670, 8.3, 3.5, 1.645, 2.102, 0, 0, 0, 
100, 2, 1, QUAL, 107, 11635.5, 0, 11635.5, 0.016, 0, 34.907, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -34.923, 0, 37000, 11635, 13.3, 7.4, 1.972, 2.102, 0, 0, 0, 
100, 3, 1, QUAL, 107, 11600.6, 0, 11600.6, 0.016, 0, 34.802, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -34.818, 0, 37000, 11600, 9.3, 11.7, 2.273, 2.102, 0, 0, 0, 
100, 4, 1, QUAL, 107, 11565.8, 0, 11565.8, 0.016, 0, 36.882, 0, 3.7, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.372, 21.343, 48.474, 21.343, 37000, 11565, 5.2, 15.2, 2.672, 2.102, 0, 1.333, 1.333, 
100, 5, 1, QUAL, 107, 11614.2, 21.3, 11635.6, 0.016, 3E-05, 36.916, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.56, 0.96, 1, 0.6, 380, 80.041, 20.0102, 43.109, 20.0102, 37000, 11635, 4.9, 20.7, 3.167, 0.769, 0.48, 0.769, 1.249, 
100, 6, 1, QUAL, 108, 11657.4, 41.4, 11698.7, 0.017, 6E-05, 35.011, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.01, 1, 1, 0.6, 380, 1.48, 0.3701, -33.548, 0.37, 37000, 11698, 0.8, 24.5, 3.139, 0, 0.023, 0, 0.023, 
100, 7, 1, QUAL, 108, 11623.8, 41.7, 11665.5, 0.017, 6E-05, 35.73, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.22, 0.99, 1, 0.6, 380, 32.965, 8.2412, -2.782, 8.2411, 37000, 11665, 4.6, 26.7, 3.329, 0, 0.515, 0, 0.515, 
100, 8, 1, QUAL, 108, 11621, 50, 11671, 0.017, 7E-05, 34.941, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.02, 1, 1, 0.6, 380, 2.98, 0.7449, -31.978, 0.7448, 37000, 11670, 2.4, 25.1, 3.171, 0, 0.047, 0, 0.047, 
100, 9, 1, QUAL, 108, 11589, 50.7, 11639.8, 0.017, 7E-05, 34.895, 0, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 0.03, 0.98, 1, 0.6, 380, 4.927, 1.2318, -29.984, 1.2318, 37000, 11639, 1.7, 21.5, 3.372, 0, 0.077, 0, 0.077, 
100, 10, 1, QUAL, 108, 11559.1, 51.9, 11611, 0.017, 8E-05, 37.902, 51.94087, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 1, 0.84, 1, 0.6, 380, 125.013, 31.2531, 87.094, -20.6877, 37000, 11611, 3.9, 14, 3.534, 0, 1.952, 0, 1.952, 
100, 11, 1, QUAL, 108, 11646.2, 31.3, 11677.4, 0.017, 5E-05, 37.964, 31.25313, 3.7, 1, 3.7, 3.7, 3.7, 0.82, 1, 0.78, 1, 0.6, 380, 115.99, 28.9975, 78.009, -2.2556, 37000, 11677, 10, 11.3, 2.146, 0.973, 1.811, 0, 1.811, 
100, 12, 1, QUAL, 108, 11724.2, 29, 11753.2, 0.017, 4E-05, 35.172, 28.99748, 3.7, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -35.19, -28.9975, 37000, 11753, 6, 4.9, 1.219, 1.559, 0, 0, 0, 
100, 1, 1, QUAL, 108, 11689, 0, 11689, 0.017, 0, 35.067, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -35.084, 0, 37000, 11688, 8.3, 3.5, 1.662, 2.102, 0, 0, 0, 
100, 2, 1, QUAL, 108, 11653.9, 0, 11653.9, 0.017, 0, 34.962, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -34.979, 0, 37000, 11653, 13.3, 7.4, 1.986, 2.102, 0, 0, 0, 
100, 3, 1, QUAL, 108, 11618.9, 0, 11618.9, 0.017, 0, 34.857, 0, 3.7, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -34.874, 0, 37000, 11618, 9.3, 11.7, 2.289, 2.102, 0, 0, 0, 
