,MapCode,SpeciesName,CohortAge,CohortBiomass
3484,4543,PITA,30,273
3486,4544,PITA,20,182
10059,4545,LIST,30,96
3488,4545,PITA,50,896
10162,4546,LIST,20,156
14388,4546,LITU,30,109
4219,4546,PITA,20,93
12219,4547,LIST,10,31
6045,4547,PITA,40,450
8954,4548,ACRU,40,284
11125,4548,LIST,40,247
10116,4549,LIST,10,16
6496,4549,PITA,20,551
4590,4549,PITA,30,587
10439,4550,LIST,40,200
13833,4550,LITU,50,195
14045,4551,LITU,110,899
9767,4552,FRPE,20,313
3503,4552,PITA,70,971
8641,4553,ACRU,20,137
11136,4553,LIST,20,78
4597,4553,PITA,30,273
4598,4553,PITA,40,622
17317,4553,ULAM,20,68
8113,4554,ACRU,30,135
11021,4554,LIST,40,449
3511,4555,PITA,10,70
13124,4556,LITU,150,662
6833,4556,PIVI2,40,329
9699,4557,FAGR,10,25
1327,4557,PITA,30,260
13493,4558,LITU,60,453
11148,4559,LIST,30,181
35,4559,PIEC,40,313
12245,4560,LIST,30,72
11764,4560,LIST,40,152
7005,4560,PIVI2,60,739
11517,4561,LIST,10,47
5345,4561,PITA,20,144
8655,4562,ACRU,20,88
13502,4562,LITU,150,2178
10086,4563,LIST,40,413
2435,4563,PITA,20,144
281,4564,PIEC,10,12
4624,4564,PITA,20,360
1343,4564,PITA,30,391
5964,4565,PITA,10,75
16145,4565,QUFA,20,133
11902,4566,LIST,10,31
3533,4566,PITA,20,41
4993,4566,PITA,30,203
3536,4566,PITA,50,184
11168,4567,LIST,10,16
1350,4567,PITA,30,896
10807,4568,LIST,70,590
6338,4568,PITA,20,461
12911,4569,LITU,10,11
12624,4569,LITU,20,108
5609,4570,PITA,20,178
5489,4570,PITA,30,381
16316,4570,QUPH,30,147
10158,4571,LIST,30,129
12072,4571,LIST,40,247
1359,4571,PITA,50,597
8110,4572,ACRU,20,88
4642,4572,PITA,90,921
10212,4573,LIST,30,54
4644,4573,PITA,20,96
3552,4573,PITA,30,586
12587,4574,LITU,150,1874
16862,4574,QURU,140,3416
14346,4575,LITU,90,1389
15911,4575,QUCO2,130,8491
9301,4576,ACRU,40,296
13899,4576,LITU,130,835
13898,4577,LITU,20,110
13174,4577,LITU,150,1714
6717,4577,PIVI2,50,321
8083,4578,ACRU,60,715
16446,4578,QUMO4,70,2658
10016,4579,LIST,20,251
22,4579,PIEC,40,1137
15124,4579,QUAL,30,151
7623,4580,PIVI2,20,103
7736,4580,PIVI2,30,235
10841,4581,LIST,10,20
16006,4581,QUFA,20,95
8094,4582,ACRU,10,27
9458,4582,CAGL8,20,15
10232,4583,LIST,10,34
3574,4583,PITA,20,144
1389,4584,PITA,20,297
14942,4584,QUAL,20,131
1391,4585,PITA,20,306
9240,4586,ACRU,20,68
4674,4586,PITA,20,382
6459,4586,PITA,30,132
13313,4587,LITU,40,317
1397,4587,PITA,50,125
14051,4588,LITU,150,7864
8590,4589,ACRU,30,85
10854,4589,LIST,50,383
11952,4590,LIST,30,107
5412,4590,PITA,30,485
11589,4591,LIST,10,47
4684,4591,PITA,20,304
5780,4591,PITA,30,268
8485,4592,ACRU,30,151
1407,4592,PITA,20,144
5419,4592,PITA,30,609
10379,4593,LIST,30,58
6151,4593,PITA,10,70
4691,4593,PITA,20,397
8364,4594,ACRU,10,20
2507,4594,PITA,20,76
3602,4595,PITA,10,70
1416,4596,PITA,60,412
15077,4596,QUAL,30,147
8248,4597,ACRU,20,59
10385,4597,LIST,10,87
9626,4598,CATO6,70,900
14271,4598,LITU,90,819
13828,4599,LITU,60,426
16586,4599,QUMO4,50,484
15530,4600,QUAL,30,114
7888,4601,ACRU,30,203
13588,4601,LITU,120,794
14280,4602,LITU,20,374
7546,4602,PIVI2,20,49
12617,4603,LITU,150,1017
7725,4603,PIVI2,40,688
13350,4604,LITU,20,285
7552,4605,PIVI2,10,85
332,4606,PIEC,60,2222
6376,4606,PITA,30,220
12071,4607,LIST,40,569
6499,4607,PITA,30,111
6655,4608,PITA,20,42
6421,4608,PITA,30,70
7683,4609,PIVI2,50,117
7438,4609,PIVI2,90,642
1441,4610,PITA,30,114
3629,4610,PITA,90,844
8519,4611,ACRU,20,182
11142,4611,LIST,30,372
1443,4611,PITA,50,567
6186,4612,PITA,20,192
6308,4612,PITA,30,106
7082,4612,PIVI2,30,137
10657,4613,LIST,30,122
219,4613,PIEC,20,323
4731,4614,PITA,20,122
7326,4614,PIVI2,20,69
16050,4614,QUFA,20,53
1454,4615,PITA,40,1567
14763,4615,PRSE2,30,126
6603,4616,PITA,10,86
8532,4617,ACRU,40,186
6196,4617,PITA,120,1929
4740,4618,PITA,30,919
11275,4619,LIST,20,200
16348,4619,QUPH,30,145
3285,4620,PITA,30,171
16010,4620,QUFA,20,79
12138,4621,LIST,10,40
6530,4621,PITA,30,435
4746,4622,PITA,40,378
3654,4622,PITA,60,900
10919,4623,LIST,30,126
16218,4623,QUFA,20,104
413,4624,PIEC,40,288
7699,4624,PIVI2,30,215
15663,4624,QUAL,20,178
10927,4625,LIST,30,76
1473,4625,PITA,30,368
10156,4626,LIST,30,82
15805,4626,QUAL,20,202
6217,4627,PITA,10,72
9891,4628,FRPE,90,2078
11783,4628,LIST,140,1390
73,4629,PIEC,50,335
7476,4629,PIVI2,30,345
13278,4630,LITU,90,574
6225,4631,PITA,30,175
4764,4631,PITA,50,761
11670,4632,LIST,20,56
4401,4632,PITA,20,53
4767,4633,PITA,10,80
6752,4634,PIVI2,10,185
6878,4634,PIVI2,20,98
5136,4635,PITA,70,1098
1491,4635,PITA,120,1422
4772,4636,PITA,20,101
4773,4636,PITA,40,1274
9776,4637,FRPE,30,224
17006,4637,QUST,40,200
7799,4638,ACRU,50,1284
15037,4638,QUAL,70,1685
11316,4639,LIST,10,10
4778,4639,PITA,70,503
3686,4639,PITA,80,1213
7967,4640,ACRU,40,141
3688,4640,PITA,30,653
9189,4641,ACRU,10,30
4783,4641,PITA,30,199
1505,4642,PITA,20,113
15125,4642,QUAL,20,105
4787,4643,PITA,60,92
9792,4644,FRPE,20,86
8826,4645,ACRU,30,118
12428,4645,LIST,20,185
6659,4646,PITA,10,118
12442,4647,LIST,10,16
6454,4647,PITA,20,110
6687,4648,PITA,100,1000
6647,4649,PITA,10,7
6678,4650,PITA,20,225
12317,4651,LIST,10,16
12414,4652,LIST,60,1388
1518,4652,PITA,50,336
12238,4653,LIST,10,119
6139,4653,PITA,20,174
6666,4653,PITA,30,313
14499,4654,NYSY,10,27
6564,4654,PITA,20,563
6428,4655,PITA,10,14
9365,4656,ACRU,40,153
12435,4656,LIST,30,83
6639,4656,PITA,20,102
9379,4657,ACRU,20,37
4809,4657,PITA,10,205
5541,4658,PITA,20,128
7041,4659,PIVI2,60,1321
6272,4660,PITA,20,227
6233,4660,PITA,30,130
9299,4661,ACRU,40,222
12042,4661,LIST,40,349
11354,4662,LIST,10,16
12329,4663,LIST,30,93
6279,4663,PITA,40,321
1540,4664,PITA,10,38
12092,4665,LIST,10,40
4821,4665,PITA,40,370
11848,4666,LIST,10,16
8130,4667,ACRU,20,78
1544,4667,PITA,20,71
4826,4668,PITA,10,54
3734,4668,PITA,20,77
10637,4669,LIST,20,49
5558,4669,PITA,30,758
12695,4670,LITU,50,529
15415,4670,QUAL,10,482
8016,4671,ACRU,40,1176
14473,4671,NYSY,10,133
16511,4671,QUMO4,20,138
6484,4672,PITA,40,999
17030,4672,QUST,20,218
1557,4673,PITA,30,102
3745,4673,PITA,70,739
11947,4674,LIST,10,10
3747,4675,PITA,10,64
551,4676,PITA,20,90
552,4676,PITA,30,565
10856,4677,LIST,20,100
553,4677,PITA,20,220
555,4678,PITA,20,42
556,4678,PITA,30,67
557,4678,PITA,40,882
558,4679,PITA,20,157
559,4679,PITA,30,211
11472,4680,LIST,30,100
560,4680,PITA,30,126
561,4680,PITA,40,529
563,4681,PITA,20,54
564,4681,PITA,50,513
8369,4682,ACRU,40,172
565,4682,PITA,20,362
566,4682,PITA,30,183
567,4682,PITA,40,380
7922,4683,ACRU,50,311
11967,4683,LIST,10,156
11728,4684,LIST,30,57
16490,4684,QUMO4,40,431
7917,4685,ACRU,40,177
573,4685,PITA,120,5108
12300,4686,LIST,40,194
575,4686,PITA,90,1258
14442,4687,LITU,30,75
577,4687,PITA,30,473
15721,4687,QUAL,30,1427
16627,4688,QUMO4,20,151
5208,4689,PITA,10,7
16074,4689,QUFA,20,94
2657,4690,PITA,20,162
1564,4691,PITA,20,224
9523,4692,CAGL8,20,15
4845,4692,PITA,20,65
4847,4693,PITA,20,73
13609,4694,LITU,90,762
6579,4694,PITA,30,235
7200,4695,PIVI2,10,13
11389,4696,LIST,40,422
4851,4696,PITA,60,676
8768,4697,ACRU,60,765
16283,4697,QUPH,100,5130
4855,4698,PITA,30,655
11390,4699,LIST,20,200
6922,4699,PIVI2,50,80
8165,4700,ACRU,20,25
16660,4700,QUMO4,30,93
17180,4700,ULAL,10,21
13986,4701,LITU,150,1844
9819,4702,FRPE,90,3139
11886,4702,LIST,140,2866
11400,4703,LIST,30,106
17018,4703,QUST,30,188
11892,4704,LIST,10,47
1586,4704,PITA,120,2391
12585,4705,LITU,20,228
7219,4705,PIVI2,20,57
13021,4706,LITU,40,186
14472,4706,NYSY,10,52
14594,4706,OXAR,20,42
7739,4706,PIVI2,50,613
13756,4707,LITU,60,358
15341,4707,QUAL,70,883
8792,4708,ACRU,50,584
16555,4708,QUMO4,160,2816
9560,4709,CAGL8,60,591
12707,4709,LITU,10,14
12499,4709,LITU,40,405
6784,4710,PIVI2,90,2250
16166,4710,QUFA,60,871
13890,4711,LITU,30,101
6866,4711,PIVI2,30,86
5980,4712,PITA,20,199
4886,4712,PITA,30,180
5253,4713,PITA,30,112
3796,4713,PITA,40,425
9625,4714,CATO6,80,3359
13286,4714,LITU,150,5341
1611,4715,PITA,10,20
7992,4716,ACRU,80,2184
16613,4716,QUMO4,70,1405
14224,4717,LITU,20,60
6920,4717,PIVI2,20,59
8570,4718,ACRU,50,450
80,4718,PIEC,30,68
15241,4718,QUAL,30,212
11802,4719,LIST,20,24
6361,4719,PITA,30,298
12380,4720,LIST,30,128
4901,4720,PITA,30,337
6362,4720,PITA,120,593
4904,4721,PITA,20,191
16978,4721,QUST,10,58
3813,4722,PITA,10,26
11079,4723,LIST,30,129
13665,4723,LITU,80,514
12055,4724,LIST,20,65
4909,4724,PITA,90,1074
12440,4725,LIST,40,121
15691,4725,QUAL,30,197
12411,4726,LIST,20,200
4913,4726,PITA,50,818
11087,4727,LIST,20,32
6566,4727,PITA,20,71
9614,4728,CATO6,20,24
17174,4728,ULAL,30,86
12358,4729,LIST,20,552
13193,4729,LITU,20,71
6584,4729,PITA,20,50
11215,4730,LIST,60,559
4923,4730,PITA,30,269
10852,4731,LIST,20,444
14926,4731,PRSE2,40,118
15264,4731,QUAL,40,309
6915,4732,PIVI2,20,72
6913,4732,PIVI2,30,432
16737,4732,QUMO4,30,603
348,4733,PIEC,30,51
12392,4734,LIST,30,154
3838,4734,PITA,50,754
15877,4734,QUCO2,50,450
5665,4735,PITA,40,387
11473,4736,LIST,40,215
4935,4736,PITA,20,210
13453,4737,LITU,30,285
6276,4737,PITA,120,2543
349,4738,PIEC,40,355
4941,4738,PITA,90,853
3849,4739,PITA,120,1850
11969,4740,LIST,20,69
1662,4740,PITA,120,1616
1664,4741,PITA,30,529
572,4741,PITA,40,417
11119,4742,LIST,10,24
12174,4743,LIST,40,484
16063,4743,QUFA,80,1282
4949,4744,PITA,20,183
5680,4744,PITA,120,2927
1671,4745,PITA,120,1783
8503,4746,ACRU,30,239
9986,4746,LIST,20,143
11127,4747,LIST,30,92
6414,4747,PITA,30,197
4955,4747,PITA,40,782
2771,4748,PITA,10,19
10763,4749,LIST,50,297
15298,4749,QUAL,70,883
6624,4750,PITA,40,714
12310,4751,LIST,30,157
16244,4751,QUFA,10,15
11501,4752,LIST,30,207
4963,4752,PITA,120,1904
6059,4753,PITA,10,98
6563,4753,PITA,30,167
17037,4753,QUST,30,200
10291,4754,LIST,10,40
12757,4754,LITU,10,28
12712,4755,LITU,20,285
6068,4756,PITA,10,13
9899,4757,FRPE,40,118
14685,4757,PLOC,30,241
8648,4758,ACRU,40,360
9870,4758,FRPE,30,411
4977,4759,PITA,120,4231
12641,4760,LITU,60,297
12763,4761,LITU,30,169
1698,4761,PITA,30,586
6075,4762,PITA,10,7
3888,4763,PITA,100,1400
17207,4763,ULAL,30,132
11772,4764,LIST,20,55
4620,4764,PITA,40,372
11973,4765,LIST,20,119
6527,4765,PITA,70,658
6083,4766,PITA,120,2500
1708,4767,PITA,120,2406
13388,4768,LITU,30,129
4989,4768,PITA,20,93
5844,4769,PITA,10,16
5966,4770,PITA,10,16
8178,4771,ACRU,30,235
1713,4771,PITA,30,243
8300,4772,ACRU,20,78
10560,4772,LIST,40,238
11779,4773,LIST,40,435
4997,4773,PITA,60,1045
7939,4774,ACRU,30,166
3906,4774,PITA,30,441
627,4774,PITA,40,340
14006,4775,LITU,50,318
294,4775,PIEC,40,308
7355,4775,PIVI2,30,264
6830,4776,PIVI2,20,41
16739,4776,QUMO4,20,67
8069,4777,ACRU,40,154
13770,4777,LITU,80,1705
2824,4778,PITA,10,13
15227,4778,QUAL,20,253
16041,4778,QUFA,70,1633
8686,4779,ACRU,40,184
13165,4779,LITU,150,2489
15601,4780,QUAL,10,25
11798,4781,LIST,30,69
11795,4781,LIST,60,278
14752,4781,PRSE2,40,240
9531,4782,CAGL8,20,30
12928,4782,LITU,50,603
9336,4783,ACRU,20,51
5021,4783,PITA,30,401
14750,4783,PRSE2,40,92
11561,4784,LIST,10,13
17145,4784,QUVE,50,259
10470,4785,LIST,30,216
12610,4785,LITU,10,28
5027,4785,PITA,30,594
13789,4786,LITU,30,76
13545,4787,LITU,20,83
9951,4788,LIST,30,99
9979,4788,LIST,140,1019
3938,4788,PITA,10,108
12576,4789,LITU,150,2203
15017,4790,QUAL,50,501
16086,4790,QUFA,30,161
6131,4791,PITA,120,1280
15759,4791,QUAL,60,1205
9537,4792,CAGL8,70,1072
12948,4792,LITU,70,661
13068,4793,LITU,30,88
12946,4794,LITU,150,868
15424,4794,QUAL,60,129
405,4795,PIEC,40,566
15755,4795,QUAL,30,141
13192,4796,LITU,50,123
12827,4797,LITU,20,43
13077,4797,LITU,40,90
8593,4798,ACRU,60,746
16608,4798,QUMO4,80,2156
14901,4799,PRSE2,30,68
15148,4799,QUAL,30,366
13081,4800,LITU,20,39
5782,4800,PITA,10,27
3960,4800,PITA,20,70
9615,4801,CATO6,20,15
12960,4801,LITU,20,306
7609,4801,PIVI2,20,21
12967,4802,LITU,30,306
5788,4802,PITA,30,191
14308,4803,LITU,10,11
9753,4804,FRAM2,20,121
9820,4805,FRPE,30,308
12646,4806,LITU,100,891
16626,4806,QUMO4,90,1966
8498,4807,ACRU,30,278
313,4807,PIEC,40,450
8374,4808,ACRU,40,151
9575,4808,CAGL8,20,59
13222,4808,LITU,40,385
14614,4809,OXAR,20,52
6703,4809,PIVI2,30,171
16520,4809,QUMO4,30,390
15799,4810,QUAL,70,2420
16904,4810,QURU,140,2392
8505,4811,ACRU,50,369
13228,4811,LITU,150,1898
14613,4811,OXAR,20,393
3986,4812,PITA,40,524
13232,4813,LITU,60,1193
2893,4813,PITA,40,597
11620,4814,LIST,20,156
1801,4814,PITA,20,81
3989,4814,PITA,30,190
15779,4814,QUAL,10,15
11259,4815,LIST,30,115
15514,4815,QUAL,30,174
13852,4816,LITU,40,83
5818,4816,PITA,30,231
3995,4816,PITA,40,246
10410,4817,LIST,20,470
13368,4817,LITU,10,27
3998,4817,PITA,10,70
9011,4818,ACRU,20,88
5702,4818,PITA,10,16
8526,4819,ACRU,30,71
4002,4819,PITA,10,70
13006,4820,LITU,30,67
5098,4820,PITA,30,282
4006,4820,PITA,40,309
6483,4821,PITA,20,144
13619,4822,LITU,60,1096
16857,4822,QURU,60,292
5469,4823,PITA,30,330
5835,4823,PITA,40,439
7457,4823,PIVI2,20,253
7753,4824,PIVI2,30,70
16516,4824,QUMO4,30,226
7853,4825,ACRU,20,51
9025,4825,ACRU,60,1107
14592,4825,OXAR,20,557
10918,4826,LIST,30,129
241,4826,PIEC,70,918
5113,4827,PITA,30,273
6088,4827,PITA,50,664
17010,4827,QUST,50,834
10558,4828,LIST,40,359
13271,4828,LITU,30,374
5116,4828,PITA,50,703
8464,4829,ACRU,30,34
16342,4829,QUPH,50,847
10115,4830,LIST,10,31
13032,4830,LITU,30,156
16460,4830,QUMO4,10,42
10932,4831,LIST,20,121
211,4831,PIEC,10,12
171,4831,PIEC,30,71
4034,4832,PITA,120,1182
16111,4832,QUFA,10,39
17227,4832,ULAL,40,193
6350,4833,PITA,40,450
5985,4833,PITA,120,730
16379,4833,QUPH,30,112
9923,4834,JUNI,20,125
10019,4834,LIST,10,16
12924,4834,LITU,30,196
12640,4835,LITU,150,4013
4044,4836,PITA,10,16
1858,4837,PITA,30,273
4047,4837,PITA,50,597
7904,4838,ACRU,30,108
10706,4838,LIST,40,140
5143,4839,PITA,50,1507
8207,4840,ACRU,50,342
12931,4840,LITU,120,1286
1865,4841,PITA,20,144
4053,4841,PITA,30,524
15858,4841,QUCO2,30,126
12498,4842,LITU,80,732
15246,4842,QUAL,70,1412
8945,4843,ACRU,10,27
4057,4843,PITA,30,273
9391,4844,ACRU,10,30
11325,4844,LIST,10,31
14628,4845,OXAR,20,103
481,4845,PIST,50,339
16594,4845,QUMO4,10,23
14286,4846,LITU,10,23
10477,4847,LIST,30,91
9156,4848,ACRU,20,25
12396,4849,LIST,10,31
5160,4849,PITA,70,866
9396,4850,ACRU,20,78
1882,4850,PITA,20,144
5163,4850,PITA,30,252
13438,4851,LITU,20,28
14206,4851,LITU,40,187
7151,4851,PIVI2,20,54
15507,4852,QUAL,30,191
16692,4852,QUMO4,50,765
13685,4853,LITU,10,14
1891,4854,PITA,10,304
5172,4854,PITA,20,115
8847,4855,ACRU,30,216
6269,4855,PITA,40,455
5175,4855,PITA,50,720
8482,4856,ACRU,30,549
9884,4856,FRPE,50,526
13329,4857,LITU,150,1218
8971,4858,ACRU,40,226
13452,4858,LITU,90,721
9217,4859,ACRU,10,15
12969,4859,LITU,10,23
14350,4859,LITU,70,766
5184,4860,PITA,20,216
1905,4860,PITA,30,496
12608,4861,LITU,150,1731
1906,4861,PITA,30,273
5187,4861,PITA,50,564
15535,4861,QUAL,40,211
8867,4862,ACRU,40,534
6489,4862,PITA,20,207
5193,4862,PITA,30,216
9715,4863,FAGR,20,474
13711,4863,LITU,20,228
202,4864,PIEC,60,523
5196,4865,PITA,120,1957
4105,4866,PITA,30,106
11981,4867,LIST,30,49
12105,4867,LIST,40,184
1918,4867,PITA,20,133
6567,4867,PITA,40,500
9774,4868,FRPE,20,60
6297,4868,PITA,20,144
4839,4868,PITA,30,273
9457,4869,BENI,10,16
13359,4869,LITU,20,77
4114,4870,PITA,120,1100
1928,4870,PITA,160,1218
6303,4871,PITA,20,90
5210,4871,PITA,30,450
10654,4872,LIST,20,111
16296,4872,QUPH,20,73
5213,4873,PITA,10,20
6514,4874,PITA,70,866
4852,4874,PITA,120,1957
6310,4875,PITA,30,140
6558,4875,PITA,40,239
5219,4875,PITA,60,342
12083,4876,LIST,30,129
13736,4876,LITU,20,108
1939,4876,PITA,90,921
14066,4877,LITU,30,114
6360,4877,PITA,10,70
5223,4877,PITA,20,49
12770,4878,LITU,20,108
4133,4878,PITA,20,144
9476,4879,CAGL8,20,19
398,4879,PIEC,30,3
7337,4879,PIVI2,40,335
8175,4880,ACRU,20,137
272,4880,PIEC,60,741
7341,4881,PIVI2,30,299
15087,4881,QUAL,30,122
3048,4882,PITA,30,171
7466,4882,PIVI2,20,68
17297,4882,ULAM,20,31
12549,4883,LITU,30,154
7760,4884,ACRU,40,233
13027,4884,LITU,20,28
10689,4885,LIST,10,13
4147,4885,PITA,30,273
6214,4885,PITA,40,450
5488,4885,PITA,50,597
10048,4886,LIST,30,56
4151,4886,PITA,30,129
1966,4886,PITA,40,450
9448,4887,BENI,30,166
12474,4887,LITU,40,220
4154,4887,PITA,70,168
16901,4887,QURU,20,26
8030,4888,ACRU,40,227
13773,4888,LITU,10,23
4158,4888,PITA,20,88
11063,4889,LIST,50,244
5984,4889,PITA,10,70
11308,4890,LIST,20,53
16300,4890,QUPH,30,81
13532,4891,LITU,20,39
885,4891,PITA,10,41
5260,4891,PITA,20,248
11435,4892,LIST,20,39
3075,4892,PITA,40,325
8690,4893,ACRU,10,30
12291,4893,LIST,10,24
9021,4894,ACRU,30,69
12308,4894,LIST,20,92
4172,4894,PITA,20,187
8454,4895,ACRU,40,223
9803,4895,FRPE,30,330
5998,4895,PITA,20,144
9226,4896,ACRU,30,134
16701,4896,QUMO4,40,770
14029,4897,LITU,150,1900
16899,4897,QURU,70,1085
6370,4898,PITA,20,375
1996,4898,PITA,30,216
15787,4898,QUAL,20,71
9817,4899,FRPE,90,1933
11453,4899,LIST,140,1797
11819,4900,LIST,10,54
328,4900,PIEC,80,963
9378,4901,ACRU,20,124
12185,4901,LIST,40,210
11092,4902,LIST,70,1445
13803,4902,LITU,50,340
12192,4903,LIST,20,156
16313,4903,QUPH,40,282
14865,4904,PRSE2,20,5
6507,4905,PITA,30,376
5290,4905,PITA,40,450
3105,4905,PITA,60,492
12309,4906,LIST,10,54
6022,4906,PITA,10,87
4201,4907,PITA,10,70
6389,4907,PITA,20,634
6027,4907,PITA,30,82
13450,4908,LITU,50,201
7488,4909,PIVI2,40,460
11239,4910,LIST,20,97
2878,4910,PITA,20,122
15286,4910,QUAL,30,99
10634,4911,LIST,40,1074
2881,4911,PITA,30,215
9438,4912,BENI,30,114
10516,4912,LIST,40,319
1790,4912,PITA,50,809
2886,4913,PITA,10,33
2887,4913,PITA,20,45
2888,4914,PITA,20,47
2889,4914,PITA,40,1068
2890,4915,PITA,10,665
2891,4915,PITA,20,41
10196,4916,LIST,30,147
17307,4916,ULAM,20,91
2894,4917,PITA,60,1498
9288,4918,ACRU,10,30
2895,4918,PITA,20,222
13844,4919,LITU,150,1531
8753,4920,ACRU,20,94
16646,4920,QUMO4,50,790
13851,4921,LITU,20,194
1807,4921,PITA,10,119
9910,4922,JUNI,40,195
13485,4922,LITU,30,71
13243,4923,LITU,150,951
15313,4924,QUAL,140,5377
13126,4925,LITU,40,83
2906,4925,PITA,30,183
10296,4926,LIST,20,69
2908,4926,PITA,10,205
2909,4926,PITA,20,30
2911,4927,PITA,20,30
1819,4927,PITA,40,1111
1820,4927,PITA,50,395
2914,4928,PITA,10,80
2915,4928,PITA,40,623
6775,4929,PIVI2,20,46
12649,4930,LITU,10,14
1824,4930,PITA,50,554
7845,4931,ACRU,60,649
13987,4931,LITU,100,541
7865,4932,ACRU,10,51
11647,4932,LIST,30,137
1830,4933,PITA,120,1264
15948,4933,QUCO2,90,807
9195,4934,ACRU,40,69
13510,4934,LITU,50,336
15743,4934,QUAL,70,2885
11165,4935,LIST,10,13
10923,4935,LIST,20,87
13632,4935,LITU,50,253
2928,4935,PITA,20,59
12703,4936,LITU,60,461
326,4936,PIEC,30,183
7106,4936,PIVI2,80,597
10236,4937,LIST,70,730
17309,4937,ULAM,40,513
8148,4938,ACRU,20,30
13519,4938,LITU,10,23
2937,4938,PITA,20,175
8925,4939,ACRU,10,30
11301,4939,LIST,10,24
2940,4939,PITA,20,81
14215,4940,LITU,150,1607
16566,4940,QUMO4,40,443
10254,4941,LIST,20,372
2945,4941,PITA,30,342
6832,4941,PIVI2,20,51
7991,4942,ACRU,40,174
15106,4942,QUAL,70,1761
15070,4942,QUAL,90,2389
12529,4943,LITU,150,2042
8327,4944,ACRU,40,285
10583,4944,LIST,20,143
15361,4945,QUAL,30,89
16619,4945,QUMO4,20,87
11926,4946,LIST,10,47
2956,4946,PITA,20,381
12930,4947,LITU,80,1548
7135,4948,PIVI2,30,245
12487,4949,LITU,10,29
13422,4949,LITU,20,18
1867,4949,PITA,20,432
2963,4950,PITA,20,137
1871,4950,PITA,30,398
12939,4951,LITU,10,28
14320,4951,LITU,30,424
8219,4952,ACRU,10,68
12696,4952,LITU,20,285
13063,4953,LITU,80,778
7631,4953,PIVI2,40,191
15761,4953,QUAL,20,131
12059,4954,LIST,10,47
11937,4954,LIST,30,201
14355,4954,LITU,60,623
11697,4955,LIST,10,10
14384,4955,LITU,10,70
14332,4955,LITU,30,75
1885,4956,PITA,10,70
11703,4957,LIST,20,48
13801,4957,LITU,10,18
9208,4958,ACRU,40,115
10976,4958,LIST,30,19
15147,4958,QUAL,50,1118
12159,4959,LIST,20,372
2984,4959,PITA,20,123
9292,4960,ACRU,30,143
16890,4960,QURU,40,310
2988,4961,PITA,20,256
462,4962,PIST,40,204
1897,4962,PITA,50,115
2991,4962,PITA,120,606
7453,4962,PIVI2,50,556
10258,4963,LIST,20,73
7047,4963,PIVI2,30,90
10382,4964,LIST,20,47
1902,4964,PITA,40,609
8495,4965,ACRU,50,1934
2997,4965,PITA,30,266
11724,4966,LIST,20,51
11849,4966,LIST,50,174
2999,4966,PITA,40,243
5300,4967,PITA,20,166
6314,4968,PITA,20,236
17287,4968,ULAM,30,89
12209,4969,LIST,20,78
5302,4969,PITA,10,236
5914,4969,PITA,20,211
5794,4970,PITA,30,125
10751,4971,LIST,20,111
5672,4971,PITA,40,450
4944,4972,PITA,40,595
15202,4972,QUAL,30,480
7903,4973,ACRU,40,356
10065,4973,LIST,40,79
6368,4974,PITA,10,56
10039,4975,LIST,10,69
13830,4975,LITU,50,320
8257,4976,ACRU,30,96
11733,4976,LIST,10,31
9963,4976,LIST,20,54
11491,4976,LIST,30,127
11736,4977,LIST,60,289
946,4977,PITA,30,273
8957,4978,ACRU,30,387
11496,4978,LIST,30,63
5322,4978,PITA,30,183
15464,4978,QUAL,10,45
13723,4979,LITU,30,86
4232,4979,PITA,20,144
6656,4979,PITA,50,811
11746,4980,LIST,20,185
6640,4980,PITA,20,144
5329,4980,PITA,40,235
8191,4981,ACRU,30,148
9794,4981,FRPE,40,286
5333,4981,PITA,20,44
5332,4981,PITA,30,95
2053,4981,PITA,40,325
12473,4982,LITU,20,194
2056,4982,PITA,30,604
507,4983,PIST,30,48
7205,4983,PIVI2,30,168
15061,4983,QUAL,30,160
13494,4984,LITU,10,14
14103,4985,LITU,40,559
16860,4985,QURU,50,570
9471,4986,CAGL8,50,250
2064,4986,PITA,40,595
15645,4986,QUAL,30,407
2067,4987,PITA,20,493
8289,4988,ACRU,60,540
12502,4988,LITU,20,32
314,4989,PIEC,30,127
5717,4989,PITA,160,882
15615,4989,QUAL,30,107
238,4990,PIEC,20,52
15450,4990,QUAL,40,437
10202,4991,LIST,10,31
7342,4991,PIVI2,20,103
7848,4992,ACRU,30,72
10557,4992,LIST,40,204
14833,4992,PRSE2,40,335
13513,4993,LITU,40,231
4267,4993,PITA,30,1067
12782,4994,LITU,30,89
14770,4994,PRSE2,40,150
15910,4994,QUCO2,10,53
8797,4995,ACRU,30,151
14334,4995,LITU,30,139
6906,4995,PIVI2,30,168
14007,4996,LITU,70,597
13522,4997,LITU,150,5815
503,4998,PIST,40,203
6105,4998,PITA,120,629
7237,4998,PIVI2,20,10
14011,4999,LITU,110,842
13706,5000,LITU,30,213
3002,5000,PITA,40,816
8378,5001,ACRU,40,444
3004,5001,PITA,40,345
15784,5001,QUAL,60,1056
14076,5002,LITU,40,330
12304,5003,LIST,10,16
3008,5003,PITA,30,86
14485,5004,NYSY,10,88
3010,5004,PITA,20,152
15718,5004,QUAL,30,359
6941,5005,PIVI2,30,258
16678,5005,QUMO4,40,789
12788,5006,LITU,10,53
3015,5006,PITA,30,280
3016,5006,PITA,40,302
12786,5007,LITU,10,27
